timestamp,tick,usedNodes,freeNodes
2024-04-29T08:18:10.002Z,100,23,77
2024-04-29T08:18:12.002Z,101,23,77
2024-04-29T08:18:14.002Z,102,23,77
2024-04-29T08:18:16.002Z,103,23,77
2024-04-29T08:18:18.004Z,104,28,72
2024-04-29T08:18:20.002Z,105,28,72
2024-04-29T08:18:22.002Z,106,28,72
2024-04-29T08:18:24.002Z,107,28,72
2024-04-29T08:18:26.002Z,108,33,67
2024-04-29T08:18:28.002Z,109,33,67
2024-04-29T08:18:30.003Z,110,36,64
2024-04-29T08:18:32.018Z,111,36,64
2024-04-29T08:18:34.001Z,112,41,59
2024-04-29T08:18:36.007Z,113,41,59
2024-04-29T08:18:38.014Z,114,48,52
2024-04-29T08:18:40.002Z,115,48,52
2024-04-29T08:18:42.004Z,116,48,52
2024-04-29T08:18:44.002Z,117,48,52
2024-04-29T08:18:46.013Z,118,43,57
2024-04-29T08:18:48.018Z,119,33,67
2024-04-29T08:18:50.003Z,120,33,67
2024-04-29T08:18:52.001Z,121,33,67
2024-04-29T08:18:54.015Z,122,28,72
2024-04-29T08:18:56.003Z,123,28,72
2024-04-29T08:18:58.019Z,124,25,75
2024-04-29T08:19:00.015Z,125,20,80
2024-04-29T08:19:02.002Z,126,20,80
2024-04-29T08:19:04.001Z,127,20,80
2024-04-29T08:19:06.011Z,128,15,85
2024-04-29T08:19:08.024Z,129,0,100
2024-04-29T08:19:10.002Z,130,0,100
2024-04-29T08:19:12.002Z,131,0,100
2024-04-29T08:19:14.003Z,132,0,100
2024-04-29T08:19:16.001Z,133,0,100
2024-04-29T08:19:18.002Z,134,0,100
2024-04-29T08:19:20.002Z,135,0,100
2024-04-29T08:19:22.002Z,136,0,100
2024-04-29T08:19:24.002Z,137,0,100
2024-04-29T08:19:26.003Z,138,0,100
2024-04-29T08:19:28.001Z,139,0,100
