timestamp,tick,usedNodes,freeNodes
2024-04-09T10:52:00.003Z,111,50,50
2024-04-09T10:52:05.003Z,112,50,50
2024-04-09T10:52:10.002Z,113,50,50
2024-04-09T10:52:15.002Z,114,50,50
2024-04-09T10:52:20.002Z,115,50,50
2024-04-09T10:52:25.001Z,116,50,50
2024-04-09T10:52:30.002Z,117,50,50
2024-04-09T10:52:35.002Z,118,50,50
2024-04-09T10:52:40.003Z,119,50,50
2024-04-09T10:52:45.002Z,120,50,50
2024-04-09T10:52:50.003Z,121,50,50
2024-04-09T10:52:55.002Z,122,50,50
2024-04-09T10:53:00.002Z,123,50,50
2024-04-09T10:53:05.002Z,124,50,50
2024-04-09T10:53:10.001Z,125,50,50
2024-04-09T10:53:15.003Z,126,50,50
2024-04-09T10:53:20.002Z,127,50,50
2024-04-09T10:53:25.001Z,128,50,50
2024-04-09T10:53:30.002Z,129,40,60
2024-04-09T10:53:35.001Z,130,40,60
2024-04-09T10:53:40.003Z,131,40,60
2024-04-09T10:53:45.003Z,132,40,60
2024-04-09T10:53:50.002Z,133,40,60
2024-04-09T10:53:55.003Z,134,40,60
2024-04-09T10:54:00.002Z,135,40,60
2024-04-09T10:54:05.002Z,136,40,60
2024-04-09T10:54:10.002Z,137,40,60
2024-04-09T10:54:15.002Z,138,40,60
2024-04-09T10:54:20.002Z,139,40,60
2024-04-09T10:54:25.002Z,140,40,60
2024-04-09T10:54:30.002Z,141,40,60
2024-04-09T10:54:35.002Z,142,40,60
2024-04-09T10:54:40.002Z,143,40,60
2024-04-09T10:54:45.002Z,144,40,60
2024-04-09T10:54:50.002Z,145,40,60
2024-04-09T10:54:55.002Z,146,40,60
2024-04-09T10:55:00.002Z,147,40,60
2024-04-09T10:55:05.002Z,148,40,60
2024-04-09T10:55:10.002Z,149,40,60
2024-04-09T10:55:15.002Z,150,40,60
2024-04-09T10:55:20.002Z,151,40,60
2024-04-09T10:55:25.004Z,152,40,60
2024-04-09T10:55:30.002Z,153,40,60
2024-04-09T10:55:35.002Z,154,40,60
2024-04-09T10:55:40.001Z,155,40,60
2024-04-09T10:55:45.004Z,156,40,60
2024-04-09T10:55:50.004Z,157,40,60
2024-04-09T10:55:55.004Z,158,40,60
2024-04-09T10:56:00.003Z,159,40,60
2024-04-09T10:56:05.003Z,160,40,60
2024-04-09T10:56:10.004Z,161,40,60
2024-04-09T10:56:15.003Z,162,40,60
2024-04-09T10:56:20.003Z,163,40,60
2024-04-09T10:56:25.004Z,164,40,60
2024-04-09T10:56:30.004Z,165,40,60
2024-04-09T10:56:35.004Z,166,40,60
2024-04-09T10:56:40.003Z,167,40,60
2024-04-09T10:56:45.004Z,168,40,60
2024-04-09T10:56:50.003Z,169,40,60
2024-04-09T10:56:55.004Z,170,40,60
2024-04-09T10:57:00.003Z,171,40,60
2024-04-09T10:57:05.004Z,172,40,60
2024-04-09T10:57:10.003Z,173,40,60
2024-04-09T10:57:15.002Z,174,40,60
2024-04-09T10:57:20.002Z,175,40,60
2024-04-09T10:57:25.003Z,176,40,60
2024-04-09T10:57:30.003Z,177,40,60
2024-04-09T10:57:35.004Z,178,40,60
2024-04-09T10:57:40.004Z,179,40,60
2024-04-09T10:57:45.004Z,180,40,60
2024-04-09T10:57:50.003Z,181,40,60
2024-04-09T10:57:55.004Z,182,40,60
2024-04-09T10:58:00.004Z,183,0,100
2024-04-09T10:58:05.004Z,184,0,100
2024-04-09T10:58:10.003Z,185,0,100
2024-04-09T10:58:15.003Z,186,0,100
2024-04-09T10:58:20.002Z,187,0,100
2024-04-09T10:58:25.004Z,188,0,100
2024-04-09T10:58:30.004Z,189,0,100
2024-04-09T10:58:35.004Z,190,0,100
2024-04-09T10:58:40.003Z,191,0,100
2024-04-09T10:58:45.003Z,192,0,100
2024-04-09T10:58:50.003Z,193,0,100
2024-04-09T10:58:55.004Z,194,0,100
2024-04-09T10:59:00.003Z,195,0,100
2024-04-09T10:59:05.004Z,196,0,100
2024-04-09T10:59:10.004Z,197,0,100
2024-04-09T10:59:15.003Z,198,0,100
2024-04-09T10:59:20.003Z,199,0,100
2024-04-09T10:59:25.004Z,200,0,100
